order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure reason
jPyjoNt2MBLA1lu0FWkizeB8,K9q7tOjbtC0tGhCl,STEVEN WATSON,490229,WALLETIN Black Artificial/PU Leather Wallet for Men - 02 Currency Compartments 02 Hidden Pocket 01 Coin Pocket 03 Credit C...,bags & luggage,Internet Banking,8,11.99,2022-08-03,Gabon,Gamba,www.alibaba.com,iu3HtbzKctgYB7YW,Y,
b4Zcv081XcPUHiO2uuZHADKk,EmgEfoEIbhOpkoiz,JORDAN THOMAS,74469,"KEBILSHOP DC Y Splitter Cable 1 Male to 2 Female,5.5mm x 2.1mm DC Power Extension Adapter Cable,for CCTV Surveillance Came...","tv, audio & cameras",UPI,5,3.59,2022-05-03,Sweden,Örebro,www.walmart.com,myf9sdzyTa9L6hPb,Y,
F6UdnvKzYKp0bAVpIjqcUEMC,7lE14j9hsnh5OiQq,AMY TURNER,383402,Hohner 560PBX-C Harmonica Special 20 Key of C Blister Pack,music,Wallet,9,201.38,2023-06-26,Bhutan,Thimphu,www.ebay.com,iEAeTIfsUgdC70te,Y,
YniAiN7iCRFWcHqokH8iQi4B,kPW9RpLqRFVSEt5s,DEBORAH RUIZ,156025,ACCESSHER Gold Plated Traditional Vilandi Kundan Embellished Delicate Floral Design Clip On/Non-Piercing Nose Pin/Nath for...,accessories,Wallet,5,9.18,2023-06-16,Russia,Perm’,www.amazon.com,4SZmuHsgcvupLzb4,Y,
BsSUfzC0npj9MpFncKxFysH4,7PTGvCXCUNr0ImaZ,DEBRA SMITH,352382,CALANDIS Clear Disposable Underwire Bra Women's Full Cup Push Up Bras Adjustable 40E,women's clothing,Wallet,2,20.21,2023-07-07,Russia,Zelënodol’sk,www.costco.com,SW1mnonWnUI8sv42,Y,
SOJx9P9DYfbAXcjRWAK0Uw4o,Vj96uDRFMWl9ILra,MARIA YOUNG,230681,A2Z Shop In-Ear Headphones Earphones for Realme 9i In- Ear Headphone | Earphones | Headphone| Handsfree | Headset | Univer...,"tv, audio & cameras",Internet Banking,3,9.59,2024-01-20,Mexico,Ayutla de los Libres,www.bestbuy.com,zERRfKpaJTdJ8atE,Y,
rJbHUezIGlMxMMcbeUzKPoU0,xBky30d5W5xDVRwD,LINDA MENDOZA,144801,BIBA Women's Cotton Salwar Kurta with Dupatta,women's clothing,CORRUPTED,4,71.94,2023-09-08,Mexico,Ayutla de los Libres,www.costco.com,IjLW0qVJVcNneaGA,Y,
gTVrBbITZmdx9NjetVCdjucl,xVxxfPlTisahP60k,KENNETH TAYLOR,96462,"Aircum Men's Lightweight Casual Loafer Sneakers Shoes (FIROZI, Numeric_10)",men's shoes,Card,6,11.99,2022-05-05,Puerto Rico,Pájaros,www.ebay.com,cshx9xUXIoh8TJFn,Y,
IoDTCxbw4gOAeYAc8muKGMCb,oQabIHJsx9rC2gMb,KIMBERLY BROWN,421061,Peter England Men's Cotton Slim Shirt (POKUOLSPV22785_Yellow_M),men's clothing,UPI,6,16.79,2024-07-23,United States,Flat Rock,www.ebay.com,8zTiAikgcVuXMHnC,Y,
SWu5bFd8UUEIzyT8rtpXreTV,K3AaZTSPh0EBLcff,NICHOLAS WILSON,80083,UBJI Creation-Portable Electric Air Compressor for Car and Bike 260 PSI Tyre Inflatr Air Compressor Car Auto Pump for Moto...,car & motorbike,UPI,5,11.99,2023-05-24,United States,Newcastle,www.alibaba.com,gTl3H8yZjrfRXREv,Y,
9hI87J4YoHesPmhPxpulAEDU,eqdj08Dlvc4eE7ob,CHRISTINA JIMENEZ,479028,"URBAN PENDU India Jersey Fan - Customized Dryfit Polo Half Sleeves Mens Tshirt (White), Gift for Friend",men's clothing,UPI,1,11.99,2023-03-24,Finland,Lahti,www.apple.com,71SYWVqQ8kzQGsdZ,Y,
a3CcCXfgBji9mea7xMV9D7E8,ScDgLm5ZRMm1d4ij,JENNIFER GONZALEZ,512994,"DHRUVI TRENDZ Women Printed Top with Half Sleeves for Office Wear, Casual Wear, Under 399 Top for Women/Girls Top",women's clothing,Card,6,23.99,2022-07-21,Russia,Votkinsk,www.wayfair.com,pX4LikXRqs3N6rSu,Y,
LG8zZqBNV4D1dYwsX5TGYDbZ,UoqpYp7JNs5O5TaZ,DENNIS WATSON,208597,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,accessories,Wallet,2,27.59,2024-01-06,China,Guilin,www.costco.com,1uOnTR0KyalcZlBr,Y,
qccoBa8iYqQaDG0kS8YA6y6V,gOLBVR9pQ2FG3m5n,PAUL EVANS,30937,Baby Moo Cute Puppy Checked Chu-Chu Sound Breathable Anti-Skid Sandals - Multicolour (3Y-3.5Y),kids' fashion,UPI,6,10.79,2023-04-19,United States,Reserve,www.walmart.com,QR327isW5vQlr544,Y,
KpQ3hNg3147JTrbNtaRIeMqY,JOFjKzEEv8vZfe0S,BRENDA WILLIAMS,120731,"Mincerfit 5 Pairs Nipple Covers for Women Cotton, Skin Friendly Adhesive, Disposable Invisible Nipple Stickers.",women's clothing,Internet Banking,7,4.19,2023-06-23,United States,Lake Barcroft,www.etsy.com,8Pf653h3qd5K0nvx,Y,
zBTd5gKTChEd3DYOXfh5GLrP,5LSFLUfcTrsfAWmA,JOSHUA BROWN,168495,Meister Figure 8's Weight Lifting Straps - Neoprene Padded (Pair) - Black,sports & fitness,Internet Banking,2,54.0,2022-11-28,United States,Blackhawk,www.nike.com,4MchvFIsyEQpN4xW,Y,
8gS5fdxl1mMHN1Xq7m0WuE9j,tU7eOesRPg5ro6gl,DONALD BENNETT,414031,U.S. POLO ASSN. Men Rust Solid Cotton Corduroy Casual Shirt,men's clothing,Internet Banking,7,31.19,2023-10-03,United States,Tipp City,www.costco.com,Pc3IkbOg0YtBE7uc,Y,
wgqSvJ7po8en2TIKqeSVCs74,gE5gswU1JN1sSk1F,STEPHANIE MURPHY,140606,Zeel Clothing Women's Chinnon Silk Embroidered Semi-Stitched Lehenga Choli with Dupatta (105-Pink-New-Bridal-Latest-Leheng...,women's clothing,Internet Banking,4,119.99,2022-07-01,United States,Arden-Arcade,www.walmart.com,rvUfRqlVtF6ysLqk,Y,
7NRQPhFejDwF14WobNd23OB3,3y9GMm0CHcMAYBqI,JASON WARD,501924,KIROH Black Queen Magnet Strap and Diamond Studded Rose Gold Bracelet Combo Analog Watch for Girl's and Women (Pack of 2),accessories,Wallet,3,11.99,2023-06-23,United States,Waynesville,www.nike.com,QVU0V6BSaTWWHYdc,Y,
8vuNv44J30JFPXTGcXDRuL34,UTFgI7RwenAPcZDT,AMANDA MARTIN,143278,Aaparam Fashion Women's Banarasi Kora Silk Jacquard Woven Self Design Dupatta,women's clothing,UPI,2,11.99,2022-06-10,Brazil,Passos,www.apple.com,NJtAA9uqA54ObUO8,Y,
7vZOLon0Z2LVmwY6Y8Pbk7dW,suL7pLZ8z06UnIiI,JAMES GOMEZ,344402,"RILO Women's Printed Hosiery Cotton Full Sleeve Nighty/Nightgown/Maxi (Orange, Size - 3XL) FSX-025",women's clothing,Card,2,15.59,2024-02-26,United States,Manteca,www.etsy.com,hzpbKqJf5o0yWtVe,Y,
cmoWguJYu03pRc1ZCIWc8anl,cPoL7rw56ew57HZN,RICHARD GONZALEZ,191651,Joyalukkas Divino Silver Collection .925 Sterling Silver Vessels,accessories,Internet Banking,5,484.84,2023-06-30,United States,Edgewater,www.wayfair.com,R4aF0Sk1AnkE0At4,Y,
nYiY0VWXe66Fl3JgJP9uAFRH,FGVO54jejiYiH4Aj,ERIC REYES,496395,Aglance 7006 Flower Owl Women Watch,accessories,UPI,7,11.99,2023-11-23,United States,Ware,www.wayfair.com,2I3aXANrEZrR9RMo,Y,
J5L6Rm42COonzNXLV8PeM5e9,0bzNxViw3rSU6TMp,KELLY MILLER,49000,M Medler Apricate Nylon 55cms Cabin Size Waterproof Travel Duffle Bag- NAVYBLUE,accessories,UPI,4,20.39,2023-03-13,United States,East Aurora,www.etsy.com,8yKnYafO09kW9J6d,Y,
pAVhdIaUWWI0JE3n6eSeNFeX,h3oQUfNY3GGIrxvF,PATRICIA HERNANDEZ,77777,"Camera Shutter Button, Upscale and Delicate Soft Shutter Release Button (3 Pack)","tv, audio & cameras",Card,5,47.32,2022-09-24,Kazakhstan,Būlaevo,www.amazon.com,ZEOkKAWQBFiPdQjt,Y,
u1CnysFwrowYOp2Z8jX3PRjE,QWMc5jGaIYNIWn2C,JOHN COOPER,338652,"TRAY Automatic Plastic 360 Degree Rotation Cereal Dry Food Rice Grain Storage Dispenser Box , with Measuring Cup , 10 kg ,...",home & kitchen,Internet Banking,4,69.0,2023-12-31,United States,Philipsburg,www.etsy.com,DuNhLnNMgTp6aAn5,Y,
WdwAiMOXSLvIwgGJdPj0xZeB,duZExfamASOmiKyV,JULIE HALL,360407,"Mattlook Perfect Brow Duo-Shade Brow Powder, Eyebrow Palette With Smudger Brush, Eye Makeup, Multicolor-3 (8gm)",beauty & health,Card,3,2.99,2023-10-23,United States,Brewster,www.etsy.com,wcoozuubiwzw4ZpV,Y,
m3j3fU1lbPanXEo1HT55nwDH,gtJn0hmLS3GNFhZc,REBECCA BELL,291709,"Men's Slim Fit Denim Mid Rise Stretchable Jeans (Dark Grey, 30)-PID42894",men's clothing,Internet Banking,10,16.56,2023-07-27,Russia,Zelënodol’sk,www.homedepot.com,U1p3VZldV5zX7rqA,Y,
NkK7w0KOYPsduXeNh1PpuHhX,xUFqCXAEGepQhcuz,BENJAMIN MARTIN,490274,BROWN BEAR Design Germany Vintage Ladies Purse,bags & luggage,Internet Banking,CORRUPTED,35.88,2023-01-07,United States,Philipsburg,www.etsy.com,HfxtprErUHb9Mk7a,Y,
VL11pDRAK9Rl113B48b59zzA,Fwqf46a5J67RiGjH,JAMES COOPER,92686,RedTape Men's Tan Sneakers-6,men's shoes,Wallet,3,58.79,2022-12-21,Kenya,Kericho,www.costco.com,WWUlE0RyIKOYNdSJ,N,Card Declined
dLItzEmFOEpmadEzC1z9SJkz,cErpGNgZ0pDI9iEH,NICOLE PHILLIPS,92066,Aqualite Mens Neo00151gwhbk Flat Sandal,men's shoes,Wallet,6,6.59,2024-06-07,United States,Wabash,www.ebay.com,9yfAB5f01B4XbMbU,Y,
6eiDXb5tjhpMOXgrXfFUvByu,oNQQfDrNexy6jT6M,BRIAN REED,287441,MHT 3PCS Detachable Jean Buttons Removable Reduce Waist Size for Cowboy Clothing Bronze English,men's clothing,UPI,9,17.75,2023-12-07,United States,Wichita Falls,www.bestbuy.com,coBtu4dYDr3eSGKH,CORRUPTED,
fbsIgg6KQFBaYzXov6dxPfuI,W9zPssxFDQD7Wsnf,ANDREW MORRIS,379858,DEVAMA THE DIVINE® Meru Tortoise Ring/Turtle Ring/Kachua Ring Made in Panchdhatu Adjustable Ring with Studded Green Ziircon,stores,Internet Banking,8,9.59,2023-09-03,United States,Jewett City,www.nike.com,X0PAHrMtPdg6Xcin,Y,
OilUv5y373dwIdrrJrjl69QF,23MvAd3L9vIYW1Vj,SANDRA MOORE,92686,RedTape Men's Tan Sneakers-6,men's shoes,Card,7,58.79,2024-07-18,United States,Milton,www.homedepot.com,AXZTvW2MK6iKFFvV,Y,
UhCcccNMjyBj0luoghitXzTg,Q2VfzlrLrDmt1IO3,JOHN LOPEZ,88880,Puma Unisex-Adult Mirage Sport Tech Neon Sneaker,men's shoes,Card,7,107.99,2023-10-04,Finland,Lahti,www.alibaba.com,0VrWRA3k9GPkX1IX,Y,
dQNqDZtZ7meQ9Cbxzz2OpoAj,7anYGvy194Mlb7aV,TYLER FOSTER,417874,Nike Men Shirt,men's clothing,Internet Banking,2,41.94,2023-07-24,United States,North Kensington,www.costco.com,EmFPZp4Q10WMLxwZ,Y,
T6PVpp6dNpBYLuoHw6LbWO5c,OxDZK33KSHuhS9nB,KELLY MARTINEZ,392579,Backpack For Women's/Girls,kids' fashion,Internet Banking,1,23.99,2023-05-16,France,Paris,www.wayfair.com,DkVQ6CxOZKG53UjJ,CORRUPTED,
0apzucGj25U0pHyrJCf4QiiH,9Nyx4nwb3rQgkfcw,CAROL JONES,115173,Anand Sarees Women's Georgette Saree With Blouse Piece,women's clothing,Internet Banking,4,26.39,2022-10-03,Russia,Novoshakhtinsk,www.nike.com,Vre57OHsz7r30pWD,Y,
GmfxBsLw4e6PmwGtLYKaS1OR,ta0aKlGmuQJg938h,JASON ADAMS,432020,Shopnet Wireless Bluetooth Speaker TG113 For LG K4 Ultra Boost Bass with DJ Sound Portable Home Speaker with Audio Line in...,"tv, audio & cameras",Card,8,19.19,2022-07-30,United States,San Angelo,www.costco.com,Gigt92SkcKwiZ82O,Y,
BnGVQU2fOi7xUR4EJkIqoEoI,5GgU5JiWKZ6gb2o9,EDWARD TORRES,53892,"MASQ By Q-One 4 Layer Washable, Reusable, Size Adjustable, Anti-Bacterial (BFE>99%) Embroidered Cotton Cloth Face Mask Com...",accessories,Wallet,3,8.94,2024-05-21,France,Paris,www.walmart.com,sOXTgnh2AETytkb3,Y,
RAnIMpP7UT0Vq7Vnnt3HTT6u,ZuCJiZNmRD5wyKih,GREGORY KIM,488069,Leatherman Brown Keyring & Keychain,bags & luggage,Card,7,23.7,2022-09-04,United States,Jewett City,www.nike.com,388mzdVdPA7E5guO,Y,
SHKh04dFKFUVJhX1KTfAetB0,UtvaDsdoOdYyQBPQ,JACOB MORRIS,453174,Woodland Men's Leather Hiking Boots,stores,UPI,6,46.74,2022-12-01,Sweden,Örebro,www.bestbuy.com,r6CCOO8IQusiIIpL,Y,
bzdRB7XCvvIISZEHZAamjvWP,cPoL7rw56ew57HZN,RICHARD GONZALEZ,74469,"KEBILSHOP DC Y Splitter Cable 1 Male to 2 Female,5.5mm x 2.1mm DC Power Extension Adapter Cable,for CCTV Surveillance Came...","tv, audio & cameras",Wallet,2,3.59,2024-02-10,United States,Northampton,www.costco.com,Iq6882EDxeyJSVwG,Y,
3IMRO3oNZFdJS7PsOvJBr0ZV,RrxFDHpmSvBmk1KG,ADAM CLARK,171114,BXXY Men's Height Increasing Formal Slip-On Shoes,men's shoes,Card,7,35.99,2022-12-08,Uzbekistan,Urgut,www.alibaba.com,WzbNAEFXIvVqNmQx,Y,
lGXo1NVA6gofMekuYvYjwbK5,MBjQDksENjHVgjYF,JORDAN WATSON,190382,Inditrust Chainsaw Chain For 16 Inch Chain Saw Bar Pitch 3/8 Inch Gauge 0.05 Inch 59 Drive Rod For Electric Saw,home & kitchen,UPI,6,7.8,2023-12-24,United States,Sweetwater,www.bestbuy.com,dMQQqTeefqmtRTkH,Y,
LZ2S76nG1W1QhWdgsV7zRVvm,P9BniUIEl2UTlHQx,CAROL EVANS,92686,RedTape Men's Tan Sneakers-6,men's shoes,Card,5,58.79,2024-04-03,United States,North Kensington,www.ebay.com,K4zx8nLM47SVSULg,Y,
MxipkqnRqJLgJL7R7FKFI2HM,zzVITXVJoRYtswqr,KEVIN ORTIZ,337545,uxcell 1500W Kilns Furnaces Casting Heating Element Coil 57.5cm Long Silver Tone,appliances,UPI,8,4.79,2022-10-17,Czechia,České Budějovice,www.wayfair.com,zUCKHuFA3DiX4Snb,Y,
zRsMy6ia5mbya4Vqulx80N75,aaqHA4aLbNc8AyBq,CHRISTOPHER WHITE,416542,Arrow Men's Regular Fit Shirt,men's clothing,Internet Banking,2,28.79,2024-05-15,Sweden,Örebro,www.walmart.com,DXMse5NtHgosXNWX,Y,
PG5AZER0y6R08KjfpK6yjpFp,X314u1BgfYWYA8Jw,BRANDON WHITE,489418,"Kuber Industries Parachute 2 Pieces Jumbo Attachi Bag Travel Handbag Storage Carrying Bag, Blanket Cover, Duffle, Travel M...",bags & luggage,Internet Banking,6,10.79,2023-01-13,India,Jodhpur,www.ebay.com,rcX7ArhUOlPVIbfx,Y,
yaHCwvu8lcY0PoBZhiyHEhpb,JOFjKzEEv8vZfe0S,BRENDA WILLIAMS,293436,Lee Men Jeans,men's clothing,Wallet,8,47.99,2022-06-19,Peru,Talara,www.apple.com,90lpDGjCf7WEOoLA,Y,
EtmYKnSevmzfgbf8Q6waII0f,c7dHd7kv8CF6xzSg,SCOTT REED,167732,Carlton London womens Cll-6649 Flat Sandal,women's shoes,Card,1,19.14,2022-03-27,Australia,Grafton,www.wayfair.com,oNFN4yISEjiVFLuz,Y,
PwCEa7mGiX2V4vnxC5No7IjJ,vRB7hnFdaqYxQoVn,PATRICK HOWARD,121020,Kitty Fashion Women White Petticoat Layer Underskirt HoopSkirt for Ball Gown and Lehengas,women's clothing,UPI,2,31.19,2023-04-16,Mexico,Ayutla de los Libres,www.alibaba.com,YxAQugnOXvok8CtS,Y,
n703cKMUXfC7mu5zWvyEj0KQ,rDxG0P6LrV8GwoRk,GREGORY MILLER,145177,WoodenTant Women’s Cotton Silk Dhakai Jamdani Handloom Saree In Beige With Multicolor Thread Work without blouse piece,women's clothing,Wallet,6,50.4,2022-12-24,Guinea-Bissau,Catió,www.apple.com,sTRSLdMclDkIiZoI,Y,
tJCkypGYFqraEybEv5z70xJW,xbMgBzTmRb1Rbnkh,CYNTHIA SCOTT,308243,Moneekar Jewels Stainless Steel and Ring for Men,accessories,Wallet,3,25.19,2022-12-07,Mexico,San Luis Potosí,www.ebay.com,6RUJW4sKOmIlr6ld,Y,
k1BNL3w1PHIMxbViwU90yOWe,3JoQXQiiXqnpTNSC,STEPHANIE GONZALEZ,228277,ShopsNice Earphone in-Ear Headphones for Xiaomi Redmi Note 8 Pro Earphones Wired Stereo Bass Head Hands-Free Headsets Earb...,"tv, audio & cameras",Card,3,11.99,2022-11-16,United States,Franklin,www.bestbuy.com,ZSpP48dTT6mggtZv,Y,
ZXrfwT0tAh3qivdvArQPrRP2,XjpM8QOzvTZPj3X6,NATHAN WARD,448281,"INLAZER-3 Inch Hidden Height Increasing Sport Shoes for Cricket, Football, Basketball etc.",men's shoes,Wallet,3,59.99,2023-06-08,Chad,N’Djamena,www.nike.com,Eg62WLJPxSfcLddK,Y,
uEE69F17kApWdztFRj2PN1As,XpfOCvzBHfpJ5IQV,KEVIN BAILEY,18476,"QZ USB 3.1 Type C Hub, USB C Hub, USB Type C to Ethernet Adapter, Type C to LAN RJ45, USB C to Ethernet Adapter [Thunderbo...","tv, audio & cameras",UPI,2,26.6,2022-03-12,United States,Fairmount,www.walmart.com,goY7ZJbgvL4n96lf,Y,
ZHDmTjAjWEz9zByTOWhY9QiF,FRCcFzehbY1kN3CN,KENNETH GREEN,383478,SG Musical - 1 Set of 4 Pcs Guitar String Guitar Accessories Bass Guitar Parts 4 Steel String Guitar Accessoriess - RR06,music,Card,8,8.39,2024-07-23,Brazil,Joinvile,www.ebay.com,ew00KugxE7q3my2E,Y,
rTtRmiW1hy68PbQ7BTlDcopl,dvUWKKM7wJmUPr5R,MICHELLE LOPEZ,3833,"Enamic UK Wall Fan K-239 Copper Touch Powerful Motor 12 Inch Wall Mounted 300MM Limited Edition || Wall fan for office, Ho...",appliances,UPI,10,23.99,2022-11-09,Puerto Rico,Pájaros,www.wayfair.com,NkhAYNuD5R8mg64s,Y,
n1mtQYSKaFVZRPZv1B4weGT3,FewnRF5VXTRJUinr,WILLIAM ROBERTS,318227,CHAKRADHARI Brown Crystal Tiger Eye Japa Mala fo Men and Women,accessories,Card,6,18.0,2023-02-25,United States,Philipsburg,www.walmart.com,Vj4TaA8DGFphRIXO,Y,
5i8uUwKO02nxF0jTfN2unnsM,0ixapUUCFTJUzCWt,CHRISTINA CRUZ,523395,KITTYBEES Women's Maxi Dress (_blue_),women's clothing,Card,4,9.59,2022-05-09,China,Guilin,www.apple.com,P0PAFkFDHey9nfu7,Y,
iBPfGALoiOjpJQHtD621ciRW,YkPneNPKdabTv6c7,PATRICIA ROGERS,350478,SONA Women's Cotton Full Cup Minimiser Non-Padded Non-Wired Bra (White) Pack of 3,women's clothing,Card,6,11.52,2022-03-13,United States,Manteca,www.etsy.com,IOWSb5QsUSVGOBr7,Y,
Bi5fGhanqdBGSTPhVDDqj16w,TrZ8YXvrDCq0J8fg,KEVIN MOORE,379858,DEVAMA THE DIVINE® Meru Tortoise Ring/Turtle Ring/Kachua Ring Made in Panchdhatu Adjustable Ring with Studded Green Ziircon,stores,Internet Banking,9,9.59,2022-03-01,South Georgia And South Sandwich Islands,Grytviken,www.nike.com,AQhBjiO7hL3DQIQq,Y,
ztY482lXJ4ze0nKYqGRENWSI,ZKdjg0IrgjoCvpqy,KATHLEEN GOMEZ,533532,PowerMax Fitness X Marvel Yoga Mat YP61.2 Captain America Marvel Edition Anti Skid Yoga mat with Bag for Gym Workout and F...,sports & fitness,Internet Banking,2,25.2,2022-11-17,Mexico,Ayutla de los Libres,www.wayfair.com,xsZyVsxbkDCUui53,Y,
xMueQrerlkTI9onrWMWykwmQ,qKEtTdS8cOD003mo,KATHLEEN KELLY,105469,"JUNEBERRY® Black Tshirt for Women, Official Disney Donald Duck Printed Half Sleeves Plain Black Tshirt for Women, Cotton T...",women's clothing,UPI,6,14.39,2023-05-14,Brazil,Joinvile,www.apple.com,SRvilJJ2NBV383Oc,Y,
b3wlwQDPCUzt9036WQ88g1dV,6awlK9O1ZlFWbizR,REBECCA ROBINSON,451041,Puma Unisex-Adult Supertec Zero Running Shoe,men's shoes,UPI,6,71.99,2023-06-12,Brazil,Joinvile,www.homedepot.com,oadZGI1Dm5Zgd5Zc,Y,
94tAs4GHnVaYApjb9UbbZpwP,ymMwVfVi0Kc2NErX,AMANDA CHAVEZ,295118,ONLY Fit & Flare Jeans (263596001_Black_36),men's clothing,Card,4,44.39,2022-11-04,United States,Tipp City,www.costco.com,2303Ea06FvuUhzBN,Y,
5JTJSSrRQDZ22osbDOBSPWPH,sVzHt4PNDm2ZDmfa,PAUL LOPEZ,87231,YSCROWD Men's Sneakers Trending Casual Grey White Shoes,men's shoes,Internet Banking,3,11.99,2022-01-02,Czechia,,www.alibaba.com,odiYCvkiM4Noi8Fj,Y,
x4BHzAZLrvX2rpI2kxPSOfuN,NBuEtS3P5dfs9fMs,MARY CASTILLO,CORRUPTED,"Wowon Art Dual Tip Water Based Brush pen,Art Marker,Fineliners, Calligraphy,Sketching,Drawing,Colouring Book,Bullet Journa...",home & kitchen,Internet Banking,2,15.59,2022-04-07,United States,Reserve,www.etsy.com,5WRZAeMVTzkuiVgI,Y,
unmtXae3T9kE6SZl6UVDM5K6,u5r9w4mAmHrmV8jH,BRIAN WILLIAMS,85561,Chevit Men's Running Shoe (Set of 3 Pairs),men's shoes,UPI,5,28.76,2022-10-19,United States,Meridian,www.nike.com,Uisw71pUJc3lJvJA,Y,
SWLEtWhvricpH2Y9TRWTJGQ7,fqur1r1uAifVKYrD,EDWARD CHAVEZ,293144,b z Sasta Bazar Mens Printed Slim Fit Stretchable Jeans,men's clothing,UPI,4,19.2,2023-04-24,United States,Milton,www.nike.com,chwEg45UTMqNHBCU,Y,
qYFFGnvbMBkO18WeVEh78aEt,zBDute2xHvP3Y9Cm,NANCY HILL,148624,Yellow Chimes Anklet for Women Multi-Layered and Gold-Plated Fashionable Chain Designed Anklets for women and Girls,accessories,Card,8,8.1,2024-01-31,United States,Tipp City,www.bestbuy.com,uTa5VyvO3Uv13dJh,Y,
IB3a4pGmeT3jMQ1WfPsfeSwu,mxQsxgX3HTti3U3L,ANNA BROWN,511083,Prince ENT'S Analog Women's Wrist Watch,accessories,Wallet,8,6.36,2023-02-02,Kazakhstan,Būlaevo,www.bestbuy.com,bS4njMJCr4oWaIRW,Y,
jde0ubPGfp8t81D9gbh8LAXK,Gy3JJvhEVhr0RL2p,JORDAN CAMPBELL,384439,Mee Mee 2 in 1 Spout and Straw Sipper Cup | Anti-Spill Sippy Cup | BPA Free | Premium Plastic Sipper (Orange) -150 ml,toys & baby products,Card,2,3.35,2022-06-25,United States,East Rutherford,www.costco.com,xma7K3ejK8bJUffs,Y,
sr1ntmOHMk2MMarImePxxzIp,ksACeqaniPeZ4CRZ,SAMANTHA THOMAS,246500,"Caprigo Super Heavy Duty TV Wall Mount Bracket for 32 to 55 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M...","tv, audio & cameras",Card,8,17.99,2024-02-24,Zimbabwe,Mazoe,www.etsy.com,xpQMurKo6lWznojZ,Y,
vaDvjHYK45dBUYgIpeQhOvXX,9TJJwaPgvALzAXzQ,SUSAN FLORES,305772,Jewels Galaxy Multi Layered Lather Bracelet For Men,accessories,Internet Banking,7,23.99,2024-05-09,Iran,Bam,www.costco.com,iFNlzGMaWKRrJCtZ,Y,
pWBIl40h9gFJOuOjln6Oe1ln,xKtjFwvhnJ2QaBZ6,RONALD NGUYEN,505909,GR379RG Q BRO Vel GRE L_S,accessories,Wallet,4,7.19,2022-04-20,Chad,N’Djamena,www.apple.com,xLo3iundLAyqj0rx,Y,
FP1OYV9bAW4YvwvOERd01973,NFfqZnsN4M6CQdVA,SUSAN LONG,279443,"DAMENSCH Deo-Soft Men's Odour-Cancelling Supima-Modal Soft Trunks- Pack of 3- Grey Green, Space Grey, Denim Blue- XX-Large",men's clothing,Internet Banking,5,17.15,2022-05-14,India,Jodhpur,www.etsy.com,ErBbX0Lg2EaWjuB1,Y,
PJ6rDtqKfjBV0RBZ5Ma8y90v,VSTofE2ckNBQB2nO,ASHLEY BAKER,164079,Zaveri Pearls Ethnic Jhumkis for Women (Golden) (ZPFK6396),accessories,Card,3,15.68,2024-03-10,United States,Scottsboro,www.wayfair.com,Cq2IGbKXyYKSqM9s,N,Card Declined
OmoLpcMGDiGUbmFSvvlv3OAT,kctcZDgSU4G5G9mb,SARAH LEE,174432,Liberty Men LSS-132 Formal Shoes,men's shoes,UPI,5,35.99,2022-10-11,Thailand,Chanthaburi,www.wayfair.com,Gxe3FxL0GOGlUOmB,Y,
lQka9G29Tz8S7QHGhuoM54qv,rtWucwDTKBi7LO0Z,ADAM ADAMS,75332,"Schsteindar® EN-EL14 Rechargeable Pack Compatible with Nikon Digital Cameras|D3100,D3200,D3300,D3400,D3500,D5100,D5200,D53...","tv, audio & cameras",Internet Banking,4,35.99,2022-10-07,United States,Flat Rock,www.costco.com,rI64K3FZeFjWhBGF,Y,
SLnVPWHL2dtPbWLTIKLaWik9,F6YwEadfwBnKvitV,GARY THOMAS,216932,Ready Shop go Luminous Geometric Tote bag,accessories,Internet Banking,2,33.59,2023-07-19,Chad,N’Djamena,www.etsy.com,VZjElGI3Pz3Aohor,Y,
s7FMHWhsagw3UhhQi2OHd1Jz,ybGbbjxLJH0GrLog,NANCY MORRIS,337361,"OXFLOW RO Heavy Duty Transparent Uncrackable Leakage Free Blue Pre Filter Housing 10"" with 10"" PP Spun Pre Filter and Fitt...",appliances,Card,6,19.2,2022-01-04,United States,Tipp City,www.nike.com,myqWIxAYmIyKW7H5,Y,
4oFpO4opMP3aK2Rwwd4ZcyYC,887rNmPP0GChOUdj,CHARLES PRICE,44543,Caprese Womens Faux Leather Olive Large Tote Bag,accessories,UPI,8,38.39,2022-07-16,United States,Tipp City,www.homedepot.com,csmqTzP9mFtc57T1,Y,
ytCQwFfSfg6AgOrkA79RCniW,1NPJVlKX4BNdYE3I,JONATHAN ROBERTS,352400,Women's Cotton Nighty (10622) L/XL/XXL Size Red/ Rani Pink/ Purple/ Blue/ Black/Tamato Pink / Maroon,women's clothing,UPI,3,23.99,2022-07-21,United States,Meridian,www.etsy.com,VmMULZ1xXwDMQAv8,Y,
